@relation OpenOffice_features

@attribute num_verbs numeric
@attribute num_pos_verbs numeric
@attribute pos_verbs_score real
@attribute num_neg_verbs numeric
@attribute neg_verbs_score real
@attribute contain_modal numeric
@attribute modal numeric
@attribute num_nouns numeric
@attribute num_pos_nouns numeric
@attribute pos_nouns_score real
@attribute num_neg_nouns numeric
@attribute neg_nouns_score real
@attribute num_pos_adj numeric
@attribute pos_score real
@attribute num_neg_adj numeric
@attribute neg_score real
@attribute num_adj numeric
@attribute sent_length numeric
@attribute num_code_lines numeric
@attribute num_question_marks numeric
@attribute num_exclamation_marks numeric
@attribute num_slash numeric
@attribute num_underscore numeric
@attribute num_SAD numeric
@attribute num_SMILEY numeric
@attribute num_http numeric
@attribute num_ftp numeric
@attribute num_hash numeric
@attribute num_currency numeric
@attribute num_percentage numeric
@attribute num_brackets_type1 numeric
@attribute num_brackets_type2 numeric
@attribute num_assertive_verbs numeric
@attribute num_requestive_verbs numeric
@attribute num_responsive_verbs numeric
@attribute num_informative_verbs numeric
@attribute num_assertive_expressions numeric
@attribute num_requestive_expressions numeric
@attribute num_responsive_expressions numeric
@attribute overall_sentiment real
@attribute @@class@@ {ENHANCEMENT,DEFECT,FEATURE}


@data
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,1,0.2593537414965987,0,0.0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
2,0,0.0,0,0.0,1,0,3,2,0.037873474540608784,1,-0.0019555757613166844,2,0.8839145883711423,1,-0.1,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,1,0.375,0,0.0,1,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,6,2,0.19893169024835428,0,0.0,0,0.0,0,0.0,2,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,1,0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,FEATURE
6,0,0.0,0,0.0,2,-1,4,3,0.3188147833169056,2,-0.4191919191919192,0,0.0,0,0.0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
9,0,0.0,0,0.0,2,-1,6,0,0.0,3,-0.07231404958677687,1,0.12741157076130974,0,0.0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,1,0.20454545454545456,0,0.0,0,677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,1,0.02737226277372263,0,0.0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,2,0,0.0,1,-0.022092860148688456,0,0.0,0,0.0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,1,1,0.038443058273514526,0,0.0,0,0.0,0,0.0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,1,0,0.0,1,-0.0019555757613166844,0,0.0,1,-0.10674931129476586,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,DEFECT
0,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
4,0,0.0,0,0.0,2,-1,4,1,0.025510204081632657,1,-0.030000000000000006,0,0.0,0,0.0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
9,0,0.0,0,0.0,2,-1,13,2,0.017540085518673063,4,-0.2845666698787335,1,0.23,0,0.0,3,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,0,1,0.04139240959969419,0,0.0,1,0.10310218978102191,0,0.0,0,1144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,4,1,0.166923832234535,2,-0.2,1,0.05222681359044996,2,-0.4544769300519641,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,0,2,0.08113682928010348,0,0.0,0,0.0,0,0.0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
6,0,0.0,0,0.0,2,-1,3,1,0.04017447199265382,0,0.0,0,0.0,1,-0.20391337869173334,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,1,-0.18181818181818182,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,10,3,0,0.0,1,-0.015000000000000003,0,0.0,0,0.0,2,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,1,0.25,1,-0.11363636363636363,1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
10,0,0.0,0,0.0,2,-1,11,0,0.0,2,-0.12317518248175183,0,0.0,0,0.0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,1,0,4,3,0.16112999308945264,0,0.0,2,0.787878787878788,0,0.0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,1,1,0.3333333333333333,0,0.0,0,0.0,1,-0.5350000000000001,2,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
9,0,0.0,0,0.0,1,1,12,3,0.07926588414030297,3,-0.2428403006121635,0,0.0,0,0.0,2,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,4,0,0.0,1,-0.027548209366391185,0,0.0,0,0.0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,1,0,8,1,0.13636363636363638,2,-0.09368613138686131,0,0.0,0,0.0,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,5,2,0.17985141072419675,0,0.0,0,0.0,2,-0.8138888888888889,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
7,0,0.0,0,0.0,2,-1,7,0,0.0,1,-0.11826402742769769,1,0.27272727272727276,1,-0.5833333333333334,1,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,1,0,7,0,0.0,0,0.0,0,0.0,0,0.0,2,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
6,0,0.0,0,0.0,1,-1,6,0,0.0,0,0.0,1,0.23863636363636365,1,-0.07564279155188246,0,847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,1,0,4,0,0.0,1,-0.013686131386861315,0,0.0,0,0.0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,0,0.0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,4,0,0.0,2,-0.04820936639118458,0,0.0,1,-0.1193189788189087,2,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,11,2,0.24104683195592289,1,-0.3333333333333333,2,0.745,0,0.0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,3,5,0,0.0,0,0.0,0,0.0,0,0.0,1,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
13,0,0.0,0,0.0,1,9,39,5,0.22131963836545093,2,-0.3594890510948905,3,0.5474452554744526,6,-0.7731442538469535,9,1744,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,1,0,0.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,DEFECT
3,0,0.0,0,0.0,1,8,3,0,0.0,2,-0.1894890510948905,0,0.0,0,0.0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,8,4,6,0.451451335740263,2,-0.003911151522633369,1,0.33000000000000007,3,-0.6140810026716857,1,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,1,2,0.02299605781865966,0,0.0,1,0.025510204081632657,0,0.0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,2,2,0.07688611654702905,0,0.0,0,0.0,1,-0.005000000000000003,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,9,0,0.0,0,0.0,0,0.0,0,0.0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,7,1,0.00460621703520552,0,0.0,0,0.0,0,0.0,2,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,1,-1,3,2,0.023229181155951184,0,0.0,0,0.0,0,0.0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,DEFECT
3,0,0.0,0,0.0,2,-1,1,2,0.02299605781865966,0,0.0,0,0.0,0,0.0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,1,0.23722627737226276,0,0.0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,0,1,0.13636363636363638,0,0.0,0,0.0,0,0.0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
3,0,0.0,0,0.0,1,8,4,4,0.2575462907657389,0,0.0,0,0.0,0,0.0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,0,3,0,0.0,1,-0.013686131386861315,0,0.0,1,-0.14772727272727273,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,DEFECT
4,0,0.0,0,0.0,2,-1,9,0,0.0,1,-0.0019555757613166844,1,0.051020408163265314,0,0.0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
7,0,0.0,0,0.0,2,-1,9,1,5.332827975846266E-4,0,0.0,0,0.0,0,0.0,2,342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,1,1,0.018936737270304392,0,0.0,0,0.0,1,-0.515,1,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,8,11,1,0.038443058273514526,0,0.0,2,0.28210019907100203,0,0.0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
0,0,0.0,0,0.0,2,-1,3,1,0.23722627737226276,0,0.0,0,0.0,0,0.0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,DEFECT
3,0,0.0,0,0.0,2,-1,3,2,0.1674419037211844,0,0.0,0,0.0,0,0.0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,1,0.10948905109489052,0,0.0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
4,0,0.0,0,0.0,1,8,9,4,0.4313115919522593,1,-0.11826402742769769,0,0.0,0,0.0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,3,0,0.0,1,-0.06000000000000001,0,0.0,0,0.0,1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,2,0.05174051199961774,0,0.0,0,0.0,0,0.0,3,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,FEATURE
3,0,0.0,0,0.0,2,-1,3,0,0.0,1,-0.1,1,0.25,0,0.0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,0,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,7,0,0.0,1,-0.022092860148688456,1,0.37995313215916504,0,0.0,0,405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,DEFECT
2,0,0.0,0,0.0,1,10,8,0,0.0,0,0.0,1,0.708941605839416,0,0.0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,5,1,0.033139290223032684,0,0.0,0,0.0,0,0.0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,10,9,2,0.4479937622308154,1,-0.051020408163265314,1,0.20454545454545456,0,0.0,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,2,1,0.00402808616500622,0,0.0,2,0.3552193986741575,0,0.0,1,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,3,1,0.25,0,0.0,0,0.0,1,-0.08333333333333333,1,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
1,0,0.0,0,0.0,2,-1,3,1,0.015330705212439772,1,-0.022092860148688456,0,0.0,1,-0.18181818181818182,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,2,0,0.0,1,-0.014225714672808563,0,0.0,0,0.0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,DEFECT
5,0,0.0,0,0.0,2,-1,3,1,0.017247043363994744,0,0.0,0,0.0,0,0.0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,DEFECT
3,0,0.0,0,0.0,2,-1,2,1,0.25,1,-0.17045454545454547,0,0.0,1,-0.022727272727272728,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,2,-0.6345092795703733,2,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,0,2,0.16231098431856697,0,0.0,1,0.051020408163265314,0,0.0,0,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1.0,DEFECT
7,0,0.0,0,0.0,1,9,5,6,0.0713924095996942,2,-0.13879746986656472,2,0.2548231415226195,2,-0.27666666666666667,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,DEFECT
4,0,0.0,0,0.0,2,-1,6,1,0.024817169332535867,0,0.0,0,0.0,2,-0.3942871049642662,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,1,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,5,2,0.25728221108250915,0,0.0,0,0.0,1,-0.125,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,5,2,0.07718333567120214,0,0.0,0,0.0,0,0.0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,5,0,0.0,1,-0.07653061224489796,0,0.0,0,0.0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
0,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,1177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
0,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,3433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,5,1,0.00402808616500622,1,-0.030000000000000006,0,0.0,2,-0.21500000000000002,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,1,2,0.02453269537557829,0,0.0,0,0.0,0,0.0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
5,0,0.0,0,0.0,1,0,4,3,0.5131847440575301,0,0.0,2,0.46,0,0.0,0,953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,9,12,0,0.0,0,0.0,0,0.0,1,-0.805,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
7,0,0.0,0,0.0,2,-1,11,3,0.11532917482054358,2,-0.23652805485539538,0,0.0,1,-0.125,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,5,1,0.012755102040816329,1,-0.0019555757613166844,0,0.0,0,0.0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,DEFECT
2,0,0.0,0,0.0,2,-1,8,1,0.007923058706971593,0,0.0,1,0.12000000000000002,0,0.0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
12,0,0.0,0,0.0,2,-1,4,2,0.13327848191993885,1,-0.04820936639118458,2,0.4081632653061225,0,0.0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
5,0,0.0,0,0.0,2,-1,2,2,0.26893673727030437,0,0.0,0,0.0,0,0.0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,0,0.0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
5,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
7,0,0.0,0,0.0,2,-1,3,1,0.031578958229822505,1,-0.013102174271570594,1,0.10329447911112895,1,-0.5,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,0,0.0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,-1,4,0,0.0,0,0.0,0,0.0,1,-0.20391337869173334,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,4,0,0.0,1,-0.3863636363636364,0,0.0,0,0.0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,FEATURE
2,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,1,-0.18181818181818185,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,2,-0.18379181065813135,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,1,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,5,1,0.0821167883211679,1,-0.04730561097107907,1,0.16666666666666666,1,-0.27212001752080595,1,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,2,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,2,0.05025529917721072,1,-0.028772044035758712,0,0.0,0,0.0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
